transaction_id,transaction_date,entity,business_unit,cost_center,account_code,account_name,account_category,scenario,amount,currency,source_system
TXN0000527,2024-11-05,Spain,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Budget,-8714.36,EUR,ERP
TXN0015252,2023-02-10,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,25641.28,EUR,Planning
TXN0012092,2023-10-11,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,102319.1,EUR,ERP
TXN0005656,2023-06-10,Germany,Digital,Marketing,6100,Salaries,OPEX,Actual,-2714.5,EUR,ERP
TXN0008885,2023-04-23,France,Digital,IT & Data,4000,Product Revenue,Revenue,Budget,36798.83,EUR,Planning
TXN0006060,2023-10-04,France,Retail,Sales,6100,Salaries,OPEX,Budget,-32691.61,EUR,ERP
TXN0017344,2023-09-13,Spain,Retail,Sales,6100,Salaries,OPEX,Actual,-7935.15,EUR,ERP
TXN0006343,2024-04-26,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-65258.32,EUR,CRM
TXN0013998,2024-09-23,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,55027.99,EUR,ERP
TXN0017435,2024-03-02,France,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-15710.41,EUR,Planning
TXN0008783,2023-03-31,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,15202.51,EUR,Planning
TXN0008712,2024-05-20,Germany,Digital,IT & Data,6200,Cloud & Software,OPEX,Budget,-10271.43,EUR,ERP
TXN0003381,2024-08-31,France,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-9325.94,EUR,ERP
TXN0003677,2023-09-25,Germany,Digital,Marketing,6200,Cloud & Software,OPEX,Actual,-2968.12,EUR,ERP
TXN0005777,2023-10-18,France,Digital,IT & Data,6300,Travel & Expenses,OPEX,Budget,-16139.18,EUR,ERP
TXN0019073,2023-12-03,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,18340.28,EUR,ERP
TXN0006574,2024-04-04,France,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-21588.35,EUR,ERP
TXN0001608,2024-03-10,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,43558.38,EUR,
TXN0004000,2024-01-16,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,23137.57,EUR,ERP
TXN0015884,2023-09-23,Spain,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-20080.82,EUR,ERP
TXN0017176,2023-11-17,France,B2B,Finance,4000,Product Revenue,Revenue,Actual,54043.93,EUR,ERP
TXN0008985,2023-06-04,Spain,Retail,Retail Operations,6400,Marketing Spend,OPEX,Budget,-2713.25,EUR,ERP
TXN0015523,2024-06-21,Germany,Retail,Sales,6200,Cloud & Software,OPEX,Actual,-2178.54,EUR,ERP
TXN0001981,2024-04-25,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Budget,19518.47,EUR,ERP
TXN0011426,2024-12-19,Germany,Digital,IT & Data,6200,Cloud & Software,OPEX,Actual,-8388.5,EUR,ERP
TXN0017318,2024-02-17,Spain,Retail,Sales,6100,Salaries,OPEX,Actual,-4619.08,EUR,ERP
TXN0012156,2023-09-19,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,40190.31,EUR,Planning
TXN0012858,2023-12-08,Spain,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-5778.1,EUR,Planning
TXN0007425,2024-12-01,Spain,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-3457.82,EUR,Planning
TXN0005627,2023-11-02,Germany,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-15326.71,EUR,ERP
TXN0001683,2023-01-26,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-2664.38,EUR,ERP
TXN0016134,2023-04-04,Germany,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-2547.52,EUR,Planning
TXN0016336,2024-12-14,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-10804.2,EUR,Planning
TXN0006447,2023-07-31,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,47070.1,EUR,ERP
TXN0000989,2023-06-30,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-3096.4,EUR,CRM
TXN0015084,2023-10-08,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,22143.55,EUR,Planning
TXN0011646,2024-06-10,Germany,Digital,IT & Data,6500,Professional Services,OPEX,Budget,-6599.52,EUR,Planning
TXN0011723,2024-02-21,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,78431.4,EUR,CRM
TXN0003094,2023-06-26,Germany,Digital,IT & Data,6400,Marketing Spend,OPEX,Budget,-5297.15,EUR,ERP
TXN0013262,2024-05-10,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Actual,18408.62,EUR,ERP
TXN0013999,2024-01-14,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-11142.2,EUR,Planning
TXN0018208,2024-06-07,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-24540.62,EUR,Planning
TXN0017483,2024-06-16,France,Digital,Marketing,6100,Salaries,OPEX,Budget,-8845.72,EUR,ERP
TXN0010397,2024-07-01,France,B2B,Corporate Sales,6300,Travel & Expenses,OPEX,Actual,-40456.71,EUR,Planning
TXN0002845,2023-11-30,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-21926.06,EUR,CRM
TXN0009079,2023-03-15,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,24400.26,EUR,ERP
TXN0003343,2023-03-14,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-9546.84,EUR,CRM
TXN0016423,2023-04-10,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,30399.37,EUR,ERP
TXN0006541,2024-11-16,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,81548.56,EUR,Planning
TXN0014289,2024-08-02,Spain,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-30219.2,EUR,CRM
TXN0003357,2023-02-11,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-57377.93,EUR,ERP
TXN0013026,2023-05-12,France,Digital,Marketing,6200,Cloud & Software,OPEX,Budget,-8833.61,EUR,ERP
TXN0011746,2023-03-29,Spain,B2B,Finance,4000,Product Revenue,Revenue,Actual,22622.64,EUR,ERP
TXN0011802,2024-09-01,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-11550.95,EUR,Planning
TXN0014415,2023-02-04,Spain,B2B,Finance,6100,Salaries,OPEX,Actual,-6984.87,EUR,Planning
TXN0007814,2024-08-17,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-30690.19,EUR,ERP
TXN0019768,2023-09-10,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Budget,91359.91,EUR,ERP
TXN0002429,2024-07-05,Spain,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-10274.8,EUR,ERP
TXN0011940,2024-08-07,Germany,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,24788.37,EUR,CRM
TXN0017071,2024-04-08,France,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-5805.31,EUR,Planning
TXN0004800,2024-02-10,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Budget,23044.09,EUR,ERP
TXN0002354,2023-12-06,Germany,Digital,IT & Data,6100,Salaries,OPEX,Budget,-7931.04,EUR,Planning
TXN0016379,2023-11-01,Germany,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-14757.09,EUR,CRM
TXN0011384,2023-03-19,France,Digital,Marketing,4000,Product Revenue,Revenue,Budget,14216.6,EUR,ERP
TXN0009078,2023-04-14,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,55077.43,EUR,Planning
TXN0008074,2023-08-18,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,43859.37,EUR,ERP
TXN0014860,2024-11-10,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,28154.16,EUR,ERP
TXN0017425,2023-10-11,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Budget,90167.22,EUR,CRM
TXN0019562,2023-05-13,Germany,Digital,IT & Data,6100,Salaries,OPEX,Budget,-7457.15,EUR,CRM
TXN0007492,2024-06-08,Germany,B2B,Finance,6500,Professional Services,OPEX,Budget,-15791.27,EUR,ERP
TXN0017650,2024-10-05,Germany,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-16232.28,EUR,ERP
TXN0012772,2024-10-03,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-25006.97,EUR,ERP
TXN0019324,2024-07-09,France,Digital,Marketing,4010,Service Revenue,Revenue,Actual,27435.9,EUR,ERP
TXN0007060,2023-12-21,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,74610.6,EUR,ERP
TXN0013508,2024-10-27,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-52712.8,EUR,CRM
TXN0016662,2023-05-21,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-13998.51,EUR,ERP
TXN0005085,2024-01-15,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-4350.9,EUR,ERP
TXN0002383,2024-11-01,Spain,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-36601.28,EUR,CRM
TXN0000572,2023-11-01,Germany,Digital,Marketing,6200,Cloud & Software,OPEX,Budget,-7005.4,EUR,ERP
TXN0001436,2023-03-16,Germany,B2B,Finance,6100,Salaries,OPEX,Budget,-5468.28,EUR,ERP
TXN0013282,2023-01-18,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,61037.75,EUR,Planning
TXN0009440,2023-04-19,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-9175.64,EUR,Planning
TXN0011719,2024-11-15,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,93224.43,EUR,CRM
TXN0014750,2024-02-05,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-11238.33,EUR,ERP
TXN0010707,2024-04-02,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-26435.63,EUR,CRM
TXN0005446,2023-09-17,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-21163.86,EUR,ERP
TXN0001008,2024-01-04,Germany,Digital,Marketing,6100,Salaries,OPEX,Actual,-18419.15,EUR,ERP
TXN0004544,2024-03-23,Spain,Retail,Sales,6300,Travel & Expenses,OPEX,Budget,-9245.29,EUR,ERP
TXN0012988,2023-04-28,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,63811.9,EUR,CRM
TXN0007010,2024-06-08,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-77794.27,EUR,ERP
TXN0002065,2024-03-06,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-32166.95,EUR,ERP
TXN0001137,2024-06-13,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,43638.75,EUR,CRM
TXN0009883,2023-10-07,France,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Budget,-13366.1,EUR,Planning
TXN0010178,2024-11-16,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-10172.54,EUR,ERP
TXN0000295,2024-02-03,France,Digital,Marketing,6200,Cloud & Software,OPEX,Budget,-3710.68,EUR,ERP
TXN0016078,2023-03-03,France,Digital,IT & Data,6200,Cloud & Software,OPEX,Actual,-5711.2,EUR,CRM
TXN0003999,2024-06-18,France,Digital,IT & Data,6500,Professional Services,OPEX,Budget,-4004.64,EUR,Planning
TXN0009767,2023-09-17,France,Digital,IT & Data,6400,Marketing Spend,OPEX,Actual,-2792.15,EUR,CRM
TXN0003742,2023-08-10,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,25234.28,EUR,ERP
TXN0011701,2024-05-12,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,83298.87,EUR,ERP
TXN0002720,2023-04-30,France,Digital,Marketing,6500,Professional Services,OPEX,Actual,-11344.47,EUR,CRM
TXN0019252,2024-05-27,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-18397.52,EUR,CRM
TXN0012714,2023-08-28,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-61664.06,EUR,ERP
TXN0014871,2023-11-08,France,Digital,Marketing,6100,Salaries,OPEX,Budget,-9560.23,EUR,ERP
TXN0016371,2023-03-25,Germany,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,117691.42,EUR,ERP
TXN0002809,2024-08-01,Spain,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-10591.69,EUR,ERP
TXN0009018,2024-07-06,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-14426.97,EUR,ERP
TXN0016941,2023-08-12,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-4913.36,EUR,ERP
TXN0016107,2024-07-04,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-30288.98,EUR,CRM
TXN0002470,2023-06-06,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-60911.83,EUR,ERP
TXN0003739,2024-05-03,Spain,Digital,IT & Data,4000,Product Revenue,Revenue,Budget,12539.71,EUR,Planning
TXN0013482,2024-03-13,Spain,B2B,Finance,6500,Professional Services,OPEX,Actual,-3137.73,EUR,ERP
TXN0000363,2023-06-13,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-4577.08,EUR,CRM
TXN0006925,2023-09-12,Germany,B2B,Corporate Sales,6300,Travel & Expenses,OPEX,Budget,-9995.2,EUR,Planning
TXN0018089,2023-01-12,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-30112.88,EUR,ERP
TXN0014689,2023-09-20,Spain,Retail,Sales,6100,Salaries,OPEX,Actual,-2293.16,EUR,Planning
TXN0002140,2023-10-20,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,30899.83,EUR,Planning
TXN0007315,2024-10-11,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-6714.44,EUR,CRM
TXN0001313,2024-07-23,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-28468.03,EUR,ERP
TXN0006184,2024-10-31,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-15681.57,EUR,Planning
TXN0011304,2023-11-22,Spain,Digital,Marketing,4010,Service Revenue,Revenue,Actual,12772.93,EUR,Planning
TXN0001592,2023-09-11,France,Retail,Sales,4010,Service Revenue,Revenue,Budget,41688.53,EUR,Planning
TXN0018547,2023-03-16,Spain,Retail,Sales,6500,Professional Services,OPEX,Budget,-7054.57,EUR,ERP
TXN0002397,2024-11-22,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-30263.89,EUR,ERP
TXN0016702,2024-10-22,France,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-3137.28,EUR,ERP
TXN0014560,2024-06-24,France,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-11394.32,EUR,ERP
TXN0009517,2023-10-24,France,Retail,Sales,4010,Service Revenue,Revenue,Budget,35807.55,EUR,Planning
TXN0005234,2023-05-25,Germany,Retail,Sales,6200,Cloud & Software,OPEX,Actual,-3822.25,EUR,Planning
TXN0018932,2023-06-22,Spain,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,35216.92,EUR,ERP
TXN0008988,2023-03-20,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-35705.49,EUR,Planning
TXN0003021,2023-09-13,Spain,B2B,Finance,4000,Product Revenue,Revenue,Budget,65225.39,EUR,ERP
TXN0009904,2024-06-26,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-7705.97,EUR,ERP
TXN0008229,2023-09-06,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-17012.23,EUR,ERP
TXN0009106,2023-01-02,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-17586.51,EUR,ERP
TXN0013914,2023-07-30,France,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Actual,-19193.87,EUR,ERP
TXN0005296,2024-08-06,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,26875.1,EUR,CRM
TXN0003973,2023-04-01,France,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-15411.3,EUR,ERP
TXN0014664,2024-10-09,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-31756.52,EUR,CRM
TXN0004134,2024-01-03,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-17407.27,EUR,CRM
TXN0000975,2023-04-19,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,18386.65,EUR,Planning
TXN0007292,2024-07-06,France,Digital,Marketing,6100,Salaries,OPEX,Budget,-3470.4,EUR,Planning
TXN0015586,2023-05-10,Spain,B2B,Corporate Sales,4010,Service Revenue,Revenue,Budget,56891.37,EUR,ERP
TXN0017339,2023-06-27,Germany,B2B,Corporate Sales,4010,Service Revenue,Revenue,Budget,19028.79,EUR,ERP
TXN0009753,2024-08-02,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,23868.06,EUR,ERP
TXN0013775,2024-05-29,France,Digital,Marketing,4010,Service Revenue,Revenue,Budget,23280.75,EUR,CRM
TXN0005017,2023-02-11,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-27285.24,EUR,ERP
TXN0017603,2024-11-26,Germany,B2B,Finance,4000,Product Revenue,Revenue,Budget,58857.26,EUR,ERP
TXN0010875,2023-12-15,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-23456.4,EUR,ERP
TXN0013240,2023-07-15,Germany,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Budget,-13028.58,EUR,ERP
TXN0018025,2023-02-24,France,B2B,Corporate Sales,6400,Marketing Spend,OPEX,Actual,-10984.78,EUR,ERP
TXN0017675,2023-07-25,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-24396.15,EUR,ERP
TXN0011874,2023-06-25,Spain,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-18527.74,EUR,ERP
TXN0017765,2024-08-09,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-13621.94,EUR,CRM
TXN0001934,2024-11-27,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,32396.99,EUR,ERP
TXN0004676,2023-09-28,France,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-17942.38,EUR,CRM
TXN0010223,2023-11-06,France,Digital,Marketing,6300,Travel & Expenses,OPEX,Budget,-16364.42,EUR,ERP
TXN0000893,2024-01-17,Spain,Retail,Sales,4000,Product Revenue,Revenue,Actual,15598.47,EUR,CRM
TXN0007288,2023-05-09,Germany,Digital,IT & Data,6300,Travel & Expenses,OPEX,Budget,-16850.72,EUR,CRM
TXN0007907,2024-07-02,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,88828.06,EUR,ERP
TXN0014552,2024-07-07,France,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Budget,-2576.37,EUR,CRM
TXN0007658,2024-11-14,France,Retail,Sales,6200,Cloud & Software,OPEX,Budget,-3952.08,EUR,Planning
TXN0010107,2024-07-17,Germany,B2B,Finance,4010,Service Revenue,Revenue,Budget,38692.75,EUR,Planning
TXN0018298,2023-09-26,Germany,B2B,Finance,6400,Marketing Spend,OPEX,Actual,-11872.98,EUR,ERP
TXN0011363,2024-01-18,Germany,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-12071.68,EUR,ERP
TXN0013833,2024-11-05,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-13285.92,EUR,ERP
TXN0000727,2024-06-11,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-17722.33,EUR,CRM
TXN0007215,2023-06-30,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,41333.0,EUR,ERP
TXN0008246,2024-10-10,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,152968.54,EUR,CRM
TXN0018181,2024-11-07,Germany,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,43128.99,EUR,Planning
TXN0015877,2023-02-01,Spain,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-20670.78,EUR,Planning
TXN0014200,2023-01-08,France,Digital,IT & Data,6100,Salaries,OPEX,Budget,-3009.94,EUR,ERP
TXN0010746,2023-01-23,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,71423.79,EUR,ERP
TXN0017321,2023-08-21,Spain,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-9658.33,EUR,Planning
TXN0018650,2023-12-10,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Budget,71839.38,EUR,ERP
TXN0017209,2023-12-04,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-4445.88,EUR,ERP
TXN0007275,2023-02-23,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-20433.68,EUR,Planning
TXN0011594,2024-01-15,Germany,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,29316.49,EUR,ERP
TXN0001390,2024-10-26,France,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,56519.94,EUR,ERP
TXN0003565,2024-07-25,Germany,Digital,Marketing,6100,Salaries,OPEX,Budget,-6431.15,EUR,ERP
TXN0009077,2024-05-28,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Budget,-4800.51,EUR,Planning
TXN0005430,2024-09-21,Spain,Digital,IT & Data,6500,Professional Services,OPEX,Budget,-5871.05,EUR,ERP
TXN0019907,2024-08-28,Spain,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-25841.32,EUR,ERP
TXN0016221,2024-02-12,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,48570.03,EUR,ERP
TXN0014900,2023-12-24,Germany,Digital,Marketing,6100,Salaries,OPEX,Actual,-6720.65,EUR,Planning
TXN0015513,2024-03-02,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-17898.88,EUR,ERP
TXN0014562,2024-06-09,France,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-1557.19,EUR,CRM
TXN0001869,2023-01-23,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-24164.45,EUR,ERP
TXN0008203,2024-03-06,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-49088.4,EUR,CRM
TXN0000807,2024-02-03,France,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-4036.42,EUR,CRM
TXN0004806,2024-07-04,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Actual,26449.58,EUR,ERP
TXN0018865,2024-07-10,Spain,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-19182.73,EUR,CRM
TXN0012261,2023-03-17,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-37346.07,EUR,ERP
TXN0019697,2023-10-10,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-13889.96,EUR,CRM
TXN0019979,2024-02-13,France,Retail,Sales,6500,Professional Services,OPEX,Budget,-9506.6,EUR,ERP
TXN0010427,2024-07-11,Spain,Digital,Marketing,6400,Marketing Spend,OPEX,Budget,-13068.33,EUR,ERP
TXN0009156,2023-02-27,Spain,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-61990.59,EUR,ERP
TXN0015153,2024-01-27,Germany,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-9056.21,EUR,Planning
TXN0004495,2023-08-13,France,Digital,IT & Data,4000,Product Revenue,Revenue,Budget,6922.55,EUR,ERP
TXN0002633,2024-10-29,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,50404.64,EUR,ERP
TXN0014287,2023-10-20,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-6241.61,EUR,ERP
TXN0007833,2023-10-23,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,41149.07,EUR,Planning
TXN0014270,2023-08-15,Germany,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-7457.41,EUR,ERP
TXN0000146,2024-09-15,Spain,Digital,Marketing,6300,Travel & Expenses,OPEX,Actual,-4043.07,EUR,ERP
TXN0002034,2024-05-10,France,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Actual,-2934.81,EUR,ERP
TXN0001166,2023-03-18,Germany,Digital,Marketing,6200,Cloud & Software,OPEX,Actual,-4195.88,EUR,Planning
TXN0011693,2024-05-29,Spain,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-6045.91,EUR,CRM
TXN0002051,2023-05-06,Germany,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-21865.33,EUR,Planning
TXN0010817,2024-07-06,Spain,Retail,Sales,6300,Travel & Expenses,OPEX,Budget,-7158.9,EUR,ERP
TXN0012677,2023-12-03,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-4443.41,EUR,ERP
TXN0003431,2023-07-02,Spain,Retail,Sales,6100,Salaries,OPEX,Actual,-5970.41,EUR,Planning
TXN0018806,2024-01-19,Spain,Digital,IT & Data,6200,Cloud & Software,OPEX,Budget,-6921.99,EUR,Planning
TXN0007070,2024-05-30,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-60946.95,EUR,ERP
TXN0004362,2024-07-27,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,36988.36,EUR,CRM
TXN0010617,2024-12-04,Germany,Digital,Marketing,6500,Professional Services,OPEX,Actual,-8087.65,EUR,Planning
TXN0018156,2024-05-18,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-25237.74,EUR,ERP
TXN0000272,2023-01-17,Spain,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,64504.34,EUR,Planning
TXN0012985,2023-08-31,Spain,Retail,Sales,4000,Product Revenue,Revenue,Actual,27375.75,EUR,ERP
TXN0008437,2023-05-21,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-15773.36,EUR,ERP
TXN0018417,2023-07-05,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,13335.0,EUR,ERP
TXN0012317,2023-07-15,Spain,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,32664.96,EUR,ERP
TXN0019807,2024-10-12,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-10662.49,EUR,ERP
TXN0009006,2024-03-27,Spain,Retail,Sales,6300,Travel & Expenses,OPEX,Budget,-23081.14,EUR,ERP
TXN0019699,2023-01-10,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-25377.99,EUR,ERP
TXN0003811,2023-06-17,France,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-6245.2,EUR,Planning
TXN0013920,2024-10-26,Germany,Retail,Sales,4010,Service Revenue,Revenue,Actual,11152.5,EUR,ERP
TXN0015776,2023-06-10,Germany,Digital,IT & Data,4000,Product Revenue,Revenue,Budget,21629.35,EUR,Planning
TXN0009997,2024-12-29,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Budget,22331.5,EUR,ERP
TXN0004347,2023-02-06,France,B2B,Corporate Sales,6400,Marketing Spend,OPEX,Actual,-6842.56,EUR,ERP
TXN0000546,2023-02-09,Spain,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-16846.55,EUR,ERP
TXN0008503,2023-07-25,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,106912.41,EUR,ERP
TXN0011714,2024-03-01,France,B2B,Finance,6300,Travel & Expenses,OPEX,Budget,-3978.31,EUR,ERP
